transaction_id,fraud_score,is_suspicious,explanation
C1027319653_1,0.45203098149448334,False,"Top drivers: step (0.090), amount (-0.010), dest_balance_delta (-0.008) | Rules: origin_balance_mismatch: Origin balance off by 9014.95"
C1027569178_1,0.14993608932800795,False,"Top drivers: step (0.089), origin_balance_delta (-0.011), amount (-0.008)"
C1028145537_1,0.44802261115675357,False,"Top drivers: step (0.090), amount (-0.009), dest_balance_delta (-0.009) | Rules: origin_balance_mismatch: Origin balance off by 5831.03"
C1028472807_1,0.7028476607091526,True,"Top drivers: step (0.090), newbalanceOrig (0.043), oldbalanceOrg (0.042) | Rules: origin_balance_mismatch: Origin balance off by 256044.38"
C1029898472_1,0.1848376489912043,False,"Top drivers: step (0.091), origin_balance_delta (-0.010), amount (-0.009)"
C1031586763_1,0.4612674866381081,False,"Top drivers: step (0.091), amount (-0.008), dest_balance_delta (-0.008) | Rules: origin_balance_mismatch: Origin balance off by 14432.60"
C1031968647_1,0.44962693100345197,False,"Top drivers: step (0.089), amount (-0.009), dest_balance_delta (-0.008) | Rules: origin_balance_mismatch: Origin balance off by 6052.78"
C1032568028_1,0.7558347832367297,True,"Top drivers: dest_balance_delta (0.095), step (0.082), newbalanceDest (0.064) | Rules: origin_balance_mismatch: Origin balance off by 77642.84"
C1033348658_1,0.5195931300713936,False,"Top drivers: step (0.099), type_frequency (-0.010), dest_balance_delta (0.009) | Rules: origin_balance_mismatch: Origin balance off by 171508.59"
C1033880954_1,0.4574481808584414,False,"Top drivers: step (0.091), amount (-0.009), dest_balance_delta (-0.008) | Rules: origin_balance_mismatch: Origin balance off by 11300.22"
C1037163664_1,0.5828563480888542,False,"Top drivers: step (0.098), origin_balance_delta (0.012), newbalanceOrig (0.009) | Rules: high_amount: Amount 232953.64 >= 200000.0; origin_balance_mismatch: Origin balance off by 465907.27"
C1037475674_1,0.40149601038432003,False,"Top drivers: step (0.096), type_frequency (0.060), newbalanceDest (0.016)"
C103787801_1,0.1503728127131868,False,"Top drivers: step (0.088), origin_balance_delta (-0.011), amount (-0.007)"
C1038820134_1,0.3027793751574055,False,"Top drivers: step (0.090), type_frequency (0.067), dest_is_new (-0.005)"
C104261836_1,0.4486026302314302,False,"Top drivers: step (0.089), origin_balance_delta (-0.009), dest_balance_delta (-0.008) | Rules: origin_balance_mismatch: Origin balance off by 3222.32"
C1042891691_1,0.5989587923018702,False,"Top drivers: step (0.098), dest_balance_delta (0.029), newbalanceDest (0.018) | Rules: origin_balance_mismatch: Origin balance off by 45756.23"
C1043358826_1,0.44757960305719346,False,"Top drivers: step (0.089), amount (-0.009), dest_balance_delta (-0.009) | Rules: origin_balance_mismatch: Origin balance off by 5618.13"
C1043639521_1,0.591222052019929,False,"Top drivers: step (0.095), newbalanceOrig (0.029), oldbalanceOrg (0.028) | Rules: origin_balance_mismatch: Origin balance off by 78499.34"
C1045731788_1,0.6564934707130402,True,"Top drivers: step (0.090), newbalanceOrig (0.040), oldbalanceOrg (0.032) | Rules: high_amount: Amount 259753.27 >= 200000.0; origin_balance_mismatch: Origin balance off by 519506.54"
C1045985568_1,0.6132308494004324,True,"Top drivers: step (0.097), newbalanceOrig (0.032), oldbalanceOrg (0.028) | Rules: origin_balance_mismatch: Origin balance off by 223311.70"
C1046009438_1,0.49749880485855946,False,"Top drivers: step (0.098), type_frequency (-0.007), newbalanceOrig (-0.006) | Rules: origin_balance_mismatch: Origin balance off by 13576.03"
C1046056441_1,0.6361191818030792,True,"Top drivers: step (0.094), type_frequency (0.021), amount (0.019) | Rules: high_amount: Amount 556542.19 >= 200000.0; origin_balance_mismatch: Origin balance off by 556542.19"
C104716441_1,0.4463601084366068,False,"Top drivers: step (0.089), origin_balance_delta (-0.010), amount (-0.008) | Rules: origin_balance_mismatch: Origin balance off by 625.44"
C1047934137_1,0.5546879525030961,False,"Top drivers: step (0.099), type_frequency (-0.008), oldbalanceDest (0.007) | Rules: high_amount: Amount 373068.26 >= 200000.0; origin_balance_mismatch: Origin balance off by 353034.26"
C1048128739_1,0.6312307764666718,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 315325.25 >= 200000.0; origin_balance_mismatch: Origin balance off by 315325.25"
C1048712791_1,0.1493638782909417,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1049590050_1,0.5570182259425192,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 18288.91"
C1052127672_1,0.44612376687800326,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C1052768296_1,0.5111798731662998,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 132574.00"
C1052842393_1,0.21460594043903608,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C105321150_1,0.1792355278073004,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1053632127_1,0.35995256920816476,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1053744929_1,0.5187123531588338,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 125566.26"
C1053967012_1,0.1418329694595233,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1055104416_1,0.14391321155138584,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1055601039_1,0.6212440101407819,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 180368.84"
C1057307776_1,0.14673303724469036,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1057468716_1,0.45430813457960423,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 9686.85"
C1057507014_1,0.9930442018743029,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 2545478.01 >= 200000.0; origin_balance_mismatch: Origin balance off by 2545478.01"
C105751207_1,0.5121425789559271,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 95805.53"
C1057569470_1,0.15083163273836894,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1058822905_1,0.49167946902683857,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 60758.42"
C1059300256_1,0.1523111879242529,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1060042118_1,0.14687602156947246,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1060519157_1,0.5635852352478075,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 90635.90"
C1060549703_1,0.5859022952057749,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C1060703587_1,0.5013009052799721,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 118056.71"
C1061018585_1,0.4696806295668422,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 18389.77"
C1061448687_1,0.7413462831746422,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 371883.82 >= 200000.0; origin_balance_mismatch: Origin balance off by 743767.64"
C1062181581_1,0.5630444308431648,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 249740.75 >= 200000.0; origin_balance_mismatch: Origin balance off by 246992.53"
C106297322_1,0.9999999983357515,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 2421578.09 >= 200000.0; origin_balance_mismatch: Origin balance off by 2421578.09"
C1064905627_1,0.6125488595176878,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 174234.58"
C1068445309_1,0.4489250452720545,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 1475.12"
C1068945248_1,0.1448140650429928,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1069584108_1,0.4501763706866426,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 4898.07"
C1073878937_1,0.1443320410559354,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1074630954_1,0.14520952777524937,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1074844820_1,0.45280200921476876,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 1635.86"
C1075082007_1,0.44888548097006165,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 2449.43"
C1075996552_1,0.4502280417894135,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 6540.90"
C1076202543_1,0.6477916383517406,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 431381.17 >= 200000.0; origin_balance_mismatch: Origin balance off by 390900.17"
C1076855029_1,0.636054346078937,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 348827.54"
C1076966140_1,0.17821323773257064,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1078262677_1,0.665449122992912,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 311023.52 >= 200000.0; origin_balance_mismatch: Origin balance off by 622047.04"
C1079125839_1,0.15452656333923795,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1079190991_1,0.16116330689777647,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1080167822_1,0.15896930051418784,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1082528716_1,0.45328751332265454,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 9119.45"
C1082795132_1,0.6334903373636604,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 607537.17 >= 200000.0; origin_balance_mismatch: Origin balance off by 607537.17"
C1082865087_1,0.15269076237105633,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1086849943_1,0.48762100514788925,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 147737.88"
C1087072654_1,0.6353773698945635,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 269954.22"
C1088417975_1,0.5184702661194358,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 163100.34"
C1088491512_1,0.6516229326781329,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 397694.65"
C10885570_1,0.5956215054470106,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 287126.39 >= 200000.0"
C1088744071_1,0.30562165258839347,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1089680530_1,0.14158679130251964,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C108982313_1,0.6012949221163861,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 4744.47"
C1089930529_1,0.44810666272613736,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C109065770_1,0.7444151203428988,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 532111.14 >= 200000.0; origin_balance_mismatch: Origin balance off by 1064222.28"
C1091107430_1,0.5777739370560269,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 39069.42"
C1091234211_1,0.1544389683019639,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C10915321_1,0.145485948924892,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1091781053_1,0.21231308978372,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1093441885_1,0.4979516908555356,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 63557.19"
C1094199074_1,0.6364722801717143,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 127529.80"
C1094272405_1,0.5951183314654942,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 289203.45 >= 200000.0; origin_balance_mismatch: Origin balance off by 289203.45"
C1095203437_1,0.15072753539034628,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1095947149_1,0.14948478893284767,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1097069005_1,0.1420702291385225,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1098568947_1,0.5375327866684673,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C1099552523_1,0.1439072900868056,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1100109058_1,0.15273992103622813,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1100619942_1,0.4546996326585169,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C1101598632_1,0.6800525332023004,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 173597.57"
C1103505488_1,0.142405750659259,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1103666479_1,0.46017401549392845,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C1105090408_1,0.16220200175104316,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1107204185_1,0.5256225855252129,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 195490.04"
C1107404311_1,0.47284808198076667,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 21820.68"
C1107579932_1,0.7628608637974039,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 152757.58"
C1108517064_1,0.5626277508428453,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 15873.75"
C1108706191_1,0.5615038296343828,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 114057.61"
C1108889615_1,0.1559792080792454,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1110195322_1,0.14356721736050782,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1110698130_1,0.36155222096247874,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1111379131_1,0.5523693680140043,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 2290.73"
C1112075608_1,0.44503281677166184,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C1112456099_1,0.4720028117581479,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 26004.52"
C1112758237_1,0.6572482927924155,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 223744.80 >= 200000.0; origin_balance_mismatch: Origin balance off by 447489.59"
C1113895488_1,0.5681457250562106,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 95058.38"
C1114335860_1,0.14601669235181547,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1118430673_1,0.16236074468049638,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1119242936_1,0.3028270933509788,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1120670624_1,0.1467083125796459,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1121072891_1,0.16237169501346058,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1122233828_1,0.6157164470487109,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 64650.48"
C1123166613_1,0.14938003634228605,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1123236701_1,0.4544921464714919,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 749.34"
C1123321137_1,0.646161026336191,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 17358.27"
C1123559518_1,0.862296767761116,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 220691.42 >= 200000.0; origin_balance_mismatch: Origin balance off by 220691.42"
C1124317168_1,0.22729683107545148,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1125098735_1,0.8122852786849022,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 455440.65 >= 200000.0; origin_balance_mismatch: Origin balance off by 910881.31"
C1128158063_1,0.452421738163764,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 7485.44"
C1129433283_1,0.4478832190244343,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 2803.83"
C1129869771_1,0.14468422621286944,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1130346421_1,0.14353417745996236,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1130551263_1,0.5842696300291836,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 185568.12"
C1130598644_1,0.1445333054194436,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1131592118_1,0.14687602156947246,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1132369181_1,0.4554686109389066,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 1098.78"
C1132379993_1,0.6998008456845598,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01; new_destination_large_amount: New destination received 182385.22"
C1135935001_1,0.6862407248490265,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 639378.37 >= 200000.0; origin_balance_mismatch: Origin balance off by 639378.37"
C1136005694_1,0.1465508468196702,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1137078855_1,0.4475178445256787,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 3665.18"
C1137667747_1,0.7951850735802664,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 42012.45"
C1141113940_1,0.4834162307783608,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 57794.61"
C114414807_1,0.5150297649766826,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 65025.30"
C1144897090_1,0.6219707727074999,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 63292.62"
C1147394515_1,0.4475897229607803,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 5468.36"
C1149388444_1,0.4460134721599461,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 356.35"
C1149407083_1,0.609958627614973,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 205955.77 >= 200000.0; origin_balance_mismatch: Origin balance off by 411911.54"
C115086468_1,0.44940933629342344,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 2279.65"
C1151512955_1,0.44602366279856404,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 0.01"
C1152380885_1,0.7681290187686396,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 551607.70 >= 200000.0; origin_balance_mismatch: Origin balance off by 1103215.41"
C1153933106_1,0.7178856895050953,True,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: high_amount: Amount 799483.57 >= 200000.0; origin_balance_mismatch: Origin balance off by 799483.57"
C1155769010_1,0.5029619384784517,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 1341.58"
C1156210828_1,0.15104265070424774,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1157199772_1,0.20263899250206793,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1157943921_1,0.5730834742554427,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010) | Rules: origin_balance_mismatch: Origin balance off by 240469.98"
C1158124724_1,0.14620738507074776,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
C1160106451_1,0.17477668210064906,False,"Top drivers: step (0.092), newbalanceOrig (0.011), type_frequency (0.010)"
