transaction_id,fraud_score,is_suspicious,explanation
C1082795132_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 607537.17 >= 200000.0; origin_balance_mismatch: Origin balance off by 607537.17
C1082865087_1,0.17801510989665983,False,Top drivers: Graph risk=0.254
C1086849943_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 147737.88
C1087072654_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 269954.22
C1088417975_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 163100.34
C1088491512_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 397694.65
C10885570_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 287126.39 >= 200000.0
C1088744071_1,0.00015868566697463393,False,Top drivers: Graph risk=0.000
C1089680530_1,0.007155139930546283,False,Top drivers: Graph risk=0.010
C108982313_1,0.30001145872029156,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 4744.47
C1089930529_1,0.30009324371494583,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C109065770_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 532111.14 >= 200000.0; origin_balance_mismatch: Origin balance off by 1064222.28
C1091107430_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 39069.42
C1091234211_1,0.011054426804184912,False,Top drivers: Graph risk=0.016
C10915321_1,0.02403169311583042,False,Top drivers: Graph risk=0.034
C1091781053_1,2.0204405648538426e-10,False,Top drivers: Graph risk=0.000
C1093441885_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 63557.19
C1094199074_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 127529.80
C1094272405_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 289203.45 >= 200000.0; origin_balance_mismatch: Origin balance off by 289203.45
C1095203437_1,0.10471640080213546,False,Top drivers: Graph risk=0.150
C1095947149_1,0.09718626141548156,False,Top drivers: Graph risk=0.139
C1097069005_1,1.2894225255877245e-05,False,Top drivers: Graph risk=0.000
C1098568947_1,0.30000000001734856,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C1099552523_1,5.152874621217051e-07,False,Top drivers: Graph risk=0.000
C1100109058_1,0.12470480054616927,False,Top drivers: Graph risk=0.178
C1100619942_1,0.33871552906930447,False,Top drivers: Graph risk=0.055 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C1101598632_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 173597.57
C1103505488_1,0.0021262835478410122,False,Top drivers: Graph risk=0.003
C1103666479_1,0.30038580231484957,False,Top drivers: Graph risk=0.001 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C1105090408_1,0.08574809804558753,False,Top drivers: Graph risk=0.122
C1107204185_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 195490.04
C1107404311_1,0.30000000000000016,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 21820.68
C1107579932_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 152757.58
C1108517064_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 15873.75
C1108706191_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 114057.61
C1108889615_1,1.8834596403394243e-06,False,Top drivers: Graph risk=0.000
C1110195322_1,1.4527866005664691e-05,False,Top drivers: Graph risk=0.000
C1110698130_1,0.0002846485294867307,False,Top drivers: Graph risk=0.000
C1111379131_1,0.3127635415643453,False,Top drivers: Graph risk=0.018 | Rules: origin_balance_mismatch: Origin balance off by 2290.73
C1112075608_1,0.3000020632162432,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C1112456099_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 26004.52
C1112758237_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 223744.80 >= 200000.0; origin_balance_mismatch: Origin balance off by 447489.59
C1113895488_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 95058.38
C1114335860_1,6.3394964854524e-06,False,Top drivers: Graph risk=0.000
C1118430673_1,2.4781489201339135e-15,False,Top drivers: Graph risk=0.000
C1119242936_1,0.07454324066638945,False,Top drivers: Graph risk=0.106
C1120670624_1,0.009299440588802098,False,Top drivers: Graph risk=0.013
C1121072891_1,0.00032570795738138256,False,Top drivers: Graph risk=0.000
C1122233828_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 64650.48
C1123166613_1,0.09477025568485259,False,Top drivers: Graph risk=0.135
C1123236701_1,0.42819904983043666,False,Top drivers: Graph risk=0.183 | Rules: origin_balance_mismatch: Origin balance off by 749.34
C1123321137_1,0.30000038035418014,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 17358.27
C1123559518_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 220691.42 >= 200000.0; origin_balance_mismatch: Origin balance off by 220691.42
C1124317168_1,0.04239969737827778,False,Top drivers: Graph risk=0.061
C1125098735_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 455440.65 >= 200000.0; origin_balance_mismatch: Origin balance off by 910881.31
C1128158063_1,0.30000021648612,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 7485.44
C1129433283_1,0.3055884761735797,False,Top drivers: Graph risk=0.008 | Rules: origin_balance_mismatch: Origin balance off by 2803.83
C1129869771_1,2.0722733324873843e-06,False,Top drivers: Graph risk=0.000
C1130346421_1,6.095109492889605e-05,False,Top drivers: Graph risk=0.000
C1130551263_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 185568.12
C1130598644_1,0.025504349172115325,False,Top drivers: Graph risk=0.036
C1131592118_1,0.0001818643184378743,False,Top drivers: Graph risk=0.000
C1132369181_1,0.38030513301491736,False,Top drivers: Graph risk=0.115 | Rules: origin_balance_mismatch: Origin balance off by 1098.78
C1132379993_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 0.01; new_destination_large_amount: New destination received 182385.22
C1135935001_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 639378.37 >= 200000.0; origin_balance_mismatch: Origin balance off by 639378.37
C1136005694_1,0.016007199697196484,False,Top drivers: Graph risk=0.023
C1137078855_1,0.3000001492886213,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 3665.18
C1137667747_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 42012.45
C1141113940_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 57794.61
C114414807_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 65025.30
C1144897090_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 63292.62
C1147394515_1,0.300058101308241,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 5468.36
C1149388444_1,0.3084128710441291,False,Top drivers: Graph risk=0.012 | Rules: origin_balance_mismatch: Origin balance off by 356.35
C1149407083_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 205955.77 >= 200000.0; origin_balance_mismatch: Origin balance off by 411911.54
C115086468_1,0.3129918003454804,False,Top drivers: Graph risk=0.019 | Rules: origin_balance_mismatch: Origin balance off by 2279.65
C1151512955_1,0.30061340546235443,False,Top drivers: Graph risk=0.001 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C1152380885_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 551607.70 >= 200000.0; origin_balance_mismatch: Origin balance off by 1103215.41
C1153933106_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 799483.57 >= 200000.0; origin_balance_mismatch: Origin balance off by 799483.57
C1155769010_1,0.3561664536595344,False,Top drivers: Graph risk=0.080 | Rules: origin_balance_mismatch: Origin balance off by 1341.58
C1156210828_1,0.07412742152810096,False,Top drivers: Graph risk=0.106
C1157199772_1,1.4295300587718884e-07,False,Top drivers: Graph risk=0.000
C1157943921_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 240469.98
C1158124724_1,0.03652583807706833,False,Top drivers: Graph risk=0.052
C1160106451_1,1.3918556987846386e-06,False,Top drivers: Graph risk=0.000
C1160487387_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 205279.62 >= 200000.0; origin_balance_mismatch: Origin balance off by 205279.62
C1160652496_1,0.30000202269641246,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 7535.12
C1161148117_1,0.3000150111480252,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 4248.78
C1161382705_1,3.3481068687426474e-32,False,Top drivers: Graph risk=0.000
C116184677_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C1163088324_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 334262.17 >= 200000.0
C1164241227_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 450465.15 >= 200000.0; origin_balance_mismatch: Origin balance off by 431863.80
C1164365897_1,0.00020258152217138558,False,Top drivers: Graph risk=0.000
C1164394344_1,0.30689647467806935,False,Top drivers: Graph risk=0.010 | Rules: origin_balance_mismatch: Origin balance off by 5347.28
C1164622694_1,0.3000004784528585,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 8357.76
C1166106620_1,0.07182528376579284,False,Top drivers: Graph risk=0.103
C1166230227_1,0.04775897860527038,False,Top drivers: Graph risk=0.068
C1166361824_1,0.30000233300258966,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 7577.43
C1167088639_1,0.0012945357477292417,False,Top drivers: Graph risk=0.002
C1167327028_1,0.1730108544230461,False,Top drivers: Graph risk=0.247
C1170788511_1,0.30000000014757094,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 2369.95
C1171255580_1,0.3000000000009644,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 16505.51
C1172535934_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 739112.93 >= 200000.0; origin_balance_mismatch: Origin balance off by 739112.93
C1173340685_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 217607.95
C1173504361_1,0.30013822127802997,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 4892.71
C1174586025_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 73513.50
C1174714624_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 86397.04
C1174881426_1,0.06725559160113334,False,Top drivers: Graph risk=0.096
C1175418534_1,2.475291285009007e-06,False,Top drivers: Graph risk=0.000
C1177072083_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 682894.68 >= 200000.0; origin_balance_mismatch: Origin balance off by 682894.68
C1177101170_1,0.06961728408932685,False,Top drivers: Graph risk=0.099
C1179689991_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 265098.67 >= 200000.0; origin_balance_mismatch: Origin balance off by 530197.34
C1181545730_1,1.38856477860827e-05,False,Top drivers: Graph risk=0.000
C1181567472_1,0.06007391437888145,False,Top drivers: Graph risk=0.086
C1182311147_1,0.3030397064052522,False,Top drivers: Graph risk=0.004 | Rules: origin_balance_mismatch: Origin balance off by 0.01
C1184694332_1,0.0003884371952153742,False,Top drivers: Graph risk=0.001
C118555812_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 66578.47
C1186657657_1,0.30000120651236556,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 7977.96
C1186989416_1,0.30001422097575414,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 6473.96
C1187410086_1,0.18525570034980773,False,Top drivers: Graph risk=0.265
C1187779195_1,9.855686471382796e-08,False,Top drivers: Graph risk=0.000
C119112899_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 83859.59
C1191864687_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 244361.81 >= 200000.0; origin_balance_mismatch: Origin balance off by 244361.81
C1191874608_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 498178.68 >= 200000.0; origin_balance_mismatch: Origin balance off by 489470.68
C1193398802_1,0.30000000000000004,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 22276.00
C1193841543_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 472385.25 >= 200000.0; origin_balance_mismatch: Origin balance off by 446175.06
C1195064186_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 96269.98
C1195396074_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 366500.00
C1195542839_1,0.0064649200066924095,False,Top drivers: Graph risk=0.009
C1196963249_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 312108.51 >= 200000.0; origin_balance_mismatch: Origin balance off by 312108.51
C1197498159_1,0.059884417802095406,False,Top drivers: Graph risk=0.086
C1197721383_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 317393.38 >= 200000.0; origin_balance_mismatch: Origin balance off by 634786.75
C1198197478_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 473499.51 >= 200000.0; origin_balance_mismatch: Origin balance off by 473499.51
C1198817209_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 52590.60
C1200048933_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 411363.54 >= 200000.0; origin_balance_mismatch: Origin balance off by 371412.54
C1200546947_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 386985.36
C1202042637_1,0.0005159862746950239,False,Top drivers: Graph risk=0.001
C1202220987_1,1.4405093224922894e-06,False,Top drivers: Graph risk=0.000
C1205419533_1,0.0010554677108302712,False,Top drivers: Graph risk=0.002
C1207231495_1,0.00012203537626191973,False,Top drivers: Graph risk=0.000
C1210939243_1,0.18155244886875152,False,Top drivers: Graph risk=0.259
C1213871206_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 197120.16
C12139181_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 2258388.15 >= 200000.0; origin_balance_mismatch: Origin balance off by 2258388.15
C121466124_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 343367.15
C1215951090_1,0.3000000000360036,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 14306.80
C121678773_1,0.00451345769688487,False,Top drivers: Graph risk=0.006
C1217089772_1,0.0002882700180634856,False,Top drivers: Graph risk=0.000
C1217312754_1,0.14283920675516126,False,Top drivers: Graph risk=0.204
C1219553025_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: high_amount: Amount 2317408.88 >= 200000.0
C1220759559_1,0.07809352949261665,False,Top drivers: Graph risk=0.112
C1221981006_1,0.00011097897950094192,False,Top drivers: Graph risk=0.000
C1223050066_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 208670.14
C1223303171_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 183443.90
C1224064486_1,0.0018066792050376534,False,Top drivers: Graph risk=0.003
C1225353990_1,0.406241437792778,False,Top drivers: Graph risk=0.152 | Rules: origin_balance_mismatch: Origin balance off by 900.37
C1226298219_1,0.03606704659759998,False,Top drivers: Graph risk=0.052
C1227224309_1,0.0005658631620462984,False,Top drivers: Graph risk=0.001
C1227867806_1,0.18797150850296018,False,Top drivers: Graph risk=0.269
C1228963996_1,1.923972758888226e-10,False,Top drivers: Graph risk=0.000
C1229184766_1,0.3001395838233293,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 5072.52
C1230013344_1,3.0616459766604787e-23,False,Top drivers: Graph risk=0.000
C1231006815_1,5.62873708531697e-08,False,Top drivers: Graph risk=0.000
C1232433403_1,0.3,False,Top drivers: Graph risk=0.000 | Rules: origin_balance_mismatch: Origin balance off by 49177.38
